lon,lat,name,address,pname,cityname,business_area,type
116.633211,40.314891,北京市怀柔商业大厦(西南门),商业街17号,北京市,北京市,,通行设施;建筑物门;建筑物正门
116.647825,40.340933,鲟香来绿色生态园(怀柔店),开放路劳动大厦东100米(近劳动大厦),北京市,北京市,,餐饮服务;中餐厅;中餐厅
116.638286,40.309455,慕思寝具(机电建材家具大厦店),瑞特沃斯机电建材家具大厦二层B区40号,北京市,北京市,,购物服务;购物相关场所;购物相关场所
116.635835,40.314978,娇兰佳人(怀柔步行街店),商业街17号北京市怀柔商业大厦1层,北京市,北京市,,购物服务;个人用品/化妆品店;其它个人用品店
116.638061,40.309765,全涂装店,瑞特沃斯机电建材家具大厦一层A区44号,北京市,北京市,,购物服务;家居建材市场;建材五金市场
116.633798,40.314611,海祥化妆品(怀柔商业街店),怀柔商业街30号(商业大厦对面),北京市,北京市,,购物服务;个人用品/化妆品店;其它个人用品店
116.638663,40.309490,法狮龙(怀柔店),瑞特沃斯机电建材家具大厦一层A区102号,北京市,北京市,,购物服务;家居建材市场;建材五金市场
116.638818,40.309881,瑞特沃斯机电建材家具城(东北1门),迎宾中路1号瑞特沃斯机电建材家具大厦,北京市,北京市,,通行设施;临街院门;临街院正门
116.630317,40.319352,慧友大厦停车场,[],北京市,北京市,,交通设施服务;停车场;公共停车场
116.633543,40.314888,商业大厦名表首饰回收维修,[],北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.637935,40.308572,瑞特沃斯机电建材家具城停车场,机电建材家具大厦(北京九龙湾国际酒店南),北京市,北京市,,交通设施服务;停车场;路边停车场
116.638406,40.309650,依思蒙沙,瑞特沃斯机电建材家具大厦一层B区36号,北京市,北京市,,购物服务;家居建材市场;家具城
116.638270,40.309581,正泰电器,瑞特沃斯机电建材家具大厦一层A区36号,北京市,北京市,,购物服务;家居建材市场;建材五金市场
116.638674,40.309645,盼盼木门,瑞特沃斯机电建材家具大厦一层A区72-4号,北京市,北京市,,购物服务;家居建材市场;家居建材市场
116.638538,40.309628,步阳防盗门,瑞特沃斯机电建材家具大厦一层A区80-1号,北京市,北京市,,购物服务;家居建材市场;家居建材市场
116.638850,40.327974,青年假期旅行社金融大厦,迎宾北路18号9号,北京市,北京市,泉河,商务住宅;楼宇;商务写字楼
116.676576,40.290849,北京安宁视点文化传媒有限公司,中国(怀柔)影视产业示范区影创空间大厦602室怀耿路120号院2号楼,北京市,北京市,杨宋,科教文化服务;传媒机构;传媒机构
116.630059,40.318892,美样科技焕颜(青春店),青春路21号慧友大厦1层(比格餐厅后门),北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.630071,40.318845,F·G美发(NO 4),西园路与后横街交叉路口西北侧(慧友大厦西南侧),北京市,北京市,,生活服务;美容美发店;美容美发店
116.638640,40.309908,欧雅软装壁纸布艺,迎宾中路一号瑞特沃斯机电建材大厦A区64号,北京市,北京市,,购物服务;家居建材市场;家居建材市场
116.629206,40.314016,新悦百货,府前西街2号,北京市,北京市,,购物服务;商场;普通商场
116.638640,40.309383,黄娜婷,瑞特沃斯机电建材家具大厦3层东南边C区3号,北京市,北京市,,购物服务;家居建材市场;家具城
116.633209,40.314850,蜜雪冰城(商业街店),龙山街道怀柔南小街2号楼1层2-10号,北京市,北京市,,餐饮服务;冷饮店;冷饮店
116.638191,40.309082,伟星管(瑞特沃斯机电建材家具大厦西南),迎宾路1号附近,北京市,北京市,,购物服务;家居建材市场;建材五金市场
116.633983,40.314884,特步(怀柔店),怀柔商业街28号,北京市,北京市,,购物服务;体育用品店;体育用品店
116.630375,40.322234,慧友开发(东门),青春路49号附近,北京市,北京市,泉河,通行设施;临街院门;临街院门
116.638149,40.308894,北京瑞特沃斯机电建材家具城(南门),迎宾中路1号,北京市,北京市,,通行设施;临街院门;临街院门
115.980758,40.461632,工业大厦(建业胡同),东外大街95号,北京市,北京市,,商务住宅;楼宇;商务写字楼
115.981039,40.461632,工业大厦(正门),东外大街95,北京市,北京市,,通行设施;建筑物门;建筑物正门
115.980639,40.461515,工业大厦(东南2门),东外大街95,北京市,北京市,,通行设施;建筑物门;建筑物门
115.980976,40.461426,工业大厦停车场,东外大街89号,北京市,北京市,,交通设施服务;停车场;公共停车场
115.980496,40.461331,工业大厦停车场(入口),[],北京市,北京市,,交通设施服务;停车场;停车场入口
115.981554,40.461565,工业大厦停车场(入口),[],北京市,北京市,,交通设施服务;停车场;停车场入口
115.982377,40.461944,工业大厦停车场(出口),[],北京市,北京市,,交通设施服务;停车场;停车场出口
115.982641,40.462668,小西门,金宸大厦,北京市,北京市,,通行设施;通行设施;通行设施
115.998176,40.466704,兴运大厦,东外大街与延琉路交叉口北100米,北京市,北京市,,商务住宅;楼宇;商务写字楼
115.980880,40.461637,中国平安保险(集团)股份有限公司,东外大街95工业大厦,北京市,北京市,,金融保险服务;保险公司;中国平安保险公司
115.977271,40.462044,延庆大厦,妫水北街29号,北京市,北京市,,商务住宅;楼宇;商务写字楼
115.998460,40.466319,兴运大厦(东南门),东外大街与延琉路交叉口北100米兴运大厦附近,北京市,北京市,,通行设施;临街院门;临街院正门
115.981211,40.462004,执初服饰(延庆店),东外大街(工业大厦东北侧),北京市,北京市,,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
115.981021,40.461663,北京捷安特(延庆专卖店),东外大街95号工业大厦1层,北京市,北京市,,购物服务;专卖店;自行车专卖店
115.981167,40.461746,安踏(东外大街店),东外大街95号工业大厦,北京市,北京市,,购物服务;体育用品店;体育用品店
115.980813,40.461632,中复电讯(延庆店),东外大街22号1层工业大厦,北京市,北京市,,购物服务;家电电子卖场;手机销售
115.980725,40.461563,红颜佳丽,延庆镇东外大街22号工业大厦3楼,北京市,北京市,,购物服务;购物相关场所;购物相关场所
115.982133,40.462056,中国电信(东外大街店),延庆镇东外大街22号工业大厦1层,北京市,北京市,,生活服务;电讯营业厅;中国电信营业厅
115.982557,40.462385,北京八达岭金宸建筑有限公司,东外大街89号金宸大厦,北京市,北京市,,公司企业;公司;建筑公司
115.977269,40.462440,飞雪旅游,延庆大厦明和堂,北京市,北京市,,生活服务;生活服务场所;生活服务场所
115.982532,40.462446,延庆区住房和城乡建设委员会,东外大街89金宸大厦,北京市,北京市,,政府机构及社会团体;政府机关;区县级政府及事业单位
115.982656,40.462669,中共延庆区委员会住房和城乡建设工作委员会,东外大街89金宸大厦,北京市,北京市,,政府机构及社会团体;政府机关;区县级政府及事业单位
115.982524,40.462372,北京市延庆区城市管理委员会,东外大街89号金宸大厦,北京市,北京市,,政府机构及社会团体;政府机关;区县级政府及事业单位
115.976062,40.459956,肯德基(延庆店),东外大街4号夏都大厦一层,北京市,北京市,,餐饮服务;快餐厅;肯德基
115.977243,40.462109,星芭莎造型护肤(延庆店),妫水北街19号延庆大厦一层,北京市,北京市,,生活服务;美容美发店;美容美发店
115.976884,40.462871,娇兰博瑞助听器,妫水北街29号延庆大厦,北京市,北京市,,医疗保健服务;医药保健销售店;医疗保健用品
115.977145,40.462324,君梅舞蹈学校,儒林街道延庆大厦,北京市,北京市,,科教文化服务;科教文化场所;科教文化场所
115.977485,40.462087,延庆大厦(东门),妫水北街29号,北京市,北京市,,通行设施;临街院门;临街院正门
115.998420,40.466486,兴运大厦(西南门),东外大街49号院附近,北京市,北京市,,通行设施;临街院门;临街院门
115.977288,40.462207,牛栏山酒厂经销处,妫水北街(延庆大厦),北京市,北京市,,购物服务;专卖店;专营店
115.977260,40.462477,地下家具城,妫水北街29号延庆大厦,北京市,北京市,,购物服务;家居建材市场;家具城
115.997349,40.466948,兴运大厦停车场(出口),[],北京市,北京市,,交通设施服务;停车场;停车场出口
115.998399,40.466404,兴运大厦停车场(出入口),[],北京市,北京市,,交通设施服务;停车场;停车场出入口
115.977486,40.462102,延庆大厦停车场(出入口),[],北京市,北京市,,交通设施服务;停车场;停车场出入口
115.969734,40.458164,Apple face,优盛大厦旁西街一号二楼,北京市,北京市,,购物服务;购物相关场所;购物相关场所
115.977251,40.462724,胜芳园小区12号楼,儒林街道高塔路沃尔玛东(延庆大厦附近),北京市,北京市,,地名地址信息;门牌信息;楼栋号
115.903585,40.426998,北京一珂度假别墅(3号店),北京市朝阳区望京西路金隅大厦,北京市,北京市,,住宿服务;宾馆酒店;宾馆酒店
115.977133,40.463744,迪莱特,妫水北街29号延庆大厦1-4,北京市,北京市,,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
115.977249,40.462179,全友家居全屋定制(延庆大厦店),妫水北街29号延庆大厦B1层,北京市,北京市,,购物服务;家居建材市场;家居建材市场
115.998254,40.466497,兴运大厦停车场,延琉路与龙顺路交叉口西南200米,北京市,北京市,,交通设施服务;停车场;公共停车场
115.977432,40.462214,延庆大厦停车场,妫水北街29号,北京市,北京市,,交通设施服务;停车场;公共停车场
115.998150,40.466540,兴运大厦售楼处,[],北京市,北京市,,生活服务;生活服务场所;生活服务场所
115.982866,40.462466,月光宝盒俱乐部,东外大街89号(金宸大厦地下一层),北京市,北京市,,体育休闲服务;娱乐场所;KTV
115.977075,40.461722,咖英啡语,妫水北街延庆大厦B座4层,北京市,北京市,,科教文化服务;培训机构;培训机构
115.977430,40.462038,月清溪瑜伽,妫水北街29号延庆大厦四楼405室,北京市,北京市,,体育休闲服务;运动场馆;健身中心
115.977156,40.462412,童学汇,妫水北街29号延庆大厦3层309-311室,北京市,北京市,,科教文化服务;科教文化场所;科教文化场所
115.977421,40.461818,天视明眼镜批发城(延庆店),妫水北街29号延庆大厦南侧(原口福居)负一层,北京市,北京市,,购物服务;专卖店;眼镜店
115.998568,40.466652,马可波罗磁砖(延庆旗舰店),延琉路与妫川路交叉路口东北侧(兴运大厦),北京市,北京市,,购物服务;家居建材市场;建材五金市场
115.977260,40.462031,唱吧麦颂KTV(环球新意店),妫水北街29号延庆大厦三层唱吧麦颂(口福居三楼),北京市,北京市,,体育休闲服务;娱乐场所;KTV
115.977268,40.462024,北京丽德华懋快捷酒店,妫水北街29号延庆大厦1幢4层(沃尔玛东门旁),北京市,北京市,,住宿服务;宾馆酒店;宾馆酒店
115.976839,40.462741,滋味饺子,延庆大厦(妫水北街西)29-12号(环球新意),北京市,北京市,,餐饮服务;快餐厅;快餐厅
115.997782,40.466943,皮阿诺全屋定制,东外大街与延琉路交叉口北10米兴运大厦底商919总站斜对面,北京市,北京市,,购物服务;家居建材市场;家居建材市场|生活服务;生活服务场所;生活服务场所
115.977156,40.462413,天马琴工作室,儒林街道延庆大厦(口福居)三楼312天马琴工作室,北京市,北京市,,科教文化服务;培训机构;培训机构
115.977412,40.464147,停车场(延庆大厦北),妫水北街15-2号附近,北京市,北京市,,交通设施服务;停车场;路边停车场
115.976760,40.461746,苏宁易购(延庆店),妫水北街金锣湾购物中心H座,北京市,北京市,,购物服务;家电电子卖场;苏宁
115.976328,40.461925,大地影院(延庆金锣湾店),妫水北街39号金锣湾商业中心1幢H座1层,北京市,北京市,,体育休闲服务;影剧院;电影院
115.983726,40.462387,柏尔丝(金宸大厦东北),香水园街道川北小区,北京市,北京市,,购物服务;专卖店;礼品饰品店
115.983516,40.461648,博轩广告(金宸大厦东南),延庆镇东外大街80号物资总公司院内,北京市,北京市,,生活服务;生活服务场所;生活服务场所
115.976990,40.461729,淑女坊,延庆镇沃尔玛东门口福居底商1号,北京市,北京市,,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
115.997516,40.467326,顺兴汽配,延庆镇京张路口北100米919总站对面,北京市,北京市,,汽车服务;汽车配件销售;汽车配件销售
115.982779,40.462331,金宸,延庆镇东外大街89号,北京市,北京市,,商务住宅;楼宇;商务写字楼
115.983299,40.462145,华远宾馆停车场(暂停营业),东外大街甲80号(华远宾馆),北京市,北京市,,交通设施服务;停车场;公共停车场
115.982933,40.462011,金宸(东南门),东外大街89,北京市,北京市,,通行设施;临街院门;临街院正门
115.983102,40.463562,慈善超市,香水园街道川北小区9号楼,北京市,北京市,,购物服务;便民商店/便利店;便民商店/便利店
115.977237,40.462872,安踏,延庆镇妫水北街胜芳园小区12楼(底商楼),北京市,北京市,,购物服务;体育用品店;体育用品店
115.982688,40.461486,时代眼镜,延庆镇东外大街84号,北京市,北京市,,购物服务;专卖店;眼镜店
115.976541,40.462256,威娜造型,妫水北街39号1栋H座首层166号,北京市,北京市,,生活服务;美容美发店;美容美发店
116.111545,39.912844,农林大厦-主楼,石龙北路33号农林大厦,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.124120,39.904546,亚琦大厦,新城东街17号院5号楼,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.111726,39.913296,农林大厦-配楼,石龙北路33号农林大厦,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.127003,39.896660,石龙高科大厦2号楼,永安路20号,北京市,北京市,永定,地名地址信息;门牌信息;楼栋号
116.11142,39.935424,滨河大厦(滨河路),滨河路115号,北京市,北京市,龙泉,商务住宅;楼宇;商务写字楼
116.113820,39.905570,中国兵器大厦,石龙工业区石龙东路3号,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.126834,39.89659,石龙高科大厦,永安路20号,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.129786,39.895515,石龙创新大厦,[],北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.122106,39.899989,德山大厦,美安路7号,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.089437,39.933022,人保大厦,大峪南路,北京市,北京市,龙泉,商务住宅;楼宇;商务写字楼
116.129827,39.895495,石龙创业大厦,北京市 门头沟区 莲石湖西路98号院,北京市,北京市,永定,商务住宅;商务住宅相关;商务住宅相关
116.124335,39.893570,华悦大厦,谭园路1号院附近,北京市,北京市,永定,商务住宅;商务住宅相关;商务住宅相关
116.090193,39.932958,民生大厦,中门寺街16号,北京市,北京市,门头沟,商务住宅;楼宇;商务写字楼
116.099246,39.944258,石龙商业大厦,门头沟路1-4号,北京市,北京市,龙泉,商务住宅;楼宇;商务写字楼
116.111229,39.935134,滨河大厦(正门),S209与石担路交叉口西南方向100米,北京市,北京市,门头沟,通行设施;建筑物门;建筑物正门
116.112154,39.913010,农林大厦(东门),石龙北路33号附近,北京市,北京市,永定,通行设施;临街院门;临街院门
116.116288,39.903858,利德衡大厦(北门),工业区雅安路6号,北京市,北京市,永定,通行设施;临街院门;临街院正门
116.117146,39.903162,利德衡大厦(东门),石龙工业区雅安路6号,北京市,北京市,永定,通行设施;临街院门;临街院正门
116.13111,39.89533,江泰保险大厦,莲石湖西路98号院9号楼,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.110087,39.906108,骏洋大厦(北门),石龙西路附近,北京市,北京市,永定,通行设施;临街院门;临街院门
116.110894,39.905010,骏洋大厦(东门),石龙南路与石龙西路交叉口南150米,北京市,北京市,永定,通行设施;临街院门;临街院门
116.126828,39.896833,石龙高科大厦(北1门),永安路20号附近,北京市,北京市,永定,通行设施;临街院门;临街院门
116.125654,39.896834,石龙高科大厦(北门),桥园路4号附近,北京市,北京市,永定,通行设施;临街院门;临街院门
116.110487,39.905445,骏洋大厦,石龙南路与石龙西路交叉口西南100米,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.113474,39.905643,中国兵器大厦(北门),石龙东路1号附近,北京市,北京市,永定,通行设施;临街院门;临街院门
116.129829,39.896836,江泰大厦(入口),莲石湖西路98号院,北京市,北京市,永定,通行设施;临街院门;临街院门
116.131365,39.896803,江泰大厦(北门),[],北京市,北京市,永定,通行设施;临街院门;临街院门
116.122111,39.899734,德山大厦(南门),美安路7号,北京市,北京市,永定,通行设施;临街院门;临街院正门
116.111824,39.935222,滨河大厦(东南门),滨河路119号附近,北京市,北京市,龙泉,通行设施;临街院门;临街院门
116.089758,39.932773,人保大厦(正门),大峪南路16号附近,北京市,北京市,龙泉,通行设施;建筑物门;建筑物正门
116.109075,39.928947,门头沟区国信嘉业大厦,新桥大街与高家园路交叉路口往西北约100米,北京市,北京市,门头沟,商务住宅;楼宇;商务写字楼
116.111647,39.913095,农林局大厦,石龙北路,北京市,北京市,门头沟,商务住宅;楼宇;商务写字楼
116.130093,39.896226,石龙阳光大厦,莲石湖西路98号,北京市,北京市,永定,商务住宅;商务住宅相关;商务住宅相关
116.112094,39.912708,农林局大厦(东2门),冯石环线与石龙北路交叉口北150米,北京市,北京市,永定,通行设施;临街院门;临街院门
116.117026,39.922633,妇幼保健大厦,永定石龙北路10,北京市,北京市,永定,医疗保健服务;医疗保健服务场所;医疗保健服务场所
116.129621,39.895552,创业大厦停车场(入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场入口
116.111617,39.912899,农林大厦主楼(东1门),冯石环线与石龙北路交叉口北150米,北京市,北京市,永定,通行设施;建筑物门;建筑物门
116.114127,39.905577,中国兵器大厦停车场,[],北京市,北京市,永定,交通设施服务;停车场;公共停车场
116.131364,39.896803,石龙创新大厦(北门),[],北京市,北京市,永定,通行设施;临街院门;临街院门
116.127307,39.896636,石龙高科大厦停车场,永安路,北京市,北京市,永定,交通设施服务;停车场;公共停车场
116.099318,39.944086,石龙商业大厦(东南门),门头沟路1-4号,北京市,北京市,门头沟,通行设施;建筑物门;建筑物正门
116.113445,39.905813,中国兵器大厦停车场(出入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场出入口
116.114205,39.905164,中国兵器大厦停车场(出入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场出入口
116.114222,39.905406,中国兵器大厦停车场(出入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场出入口
116.114357,39.934791,生命人寿大厦,大峪街道永定滨河居住区绮霞苑甲一号楼底商二层生命人寿大厦,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.122242,39.899792,德山大厦地下停车场,[],北京市,北京市,永定,交通设施服务;停车场;公共停车场
116.111096,39.935095,滨河大厦地下停车场,[],北京市,北京市,门头沟,交通设施服务;停车场;公共停车场
116.129955,39.896366,江泰大厦停车场(入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场入口
116.111831,39.935207,滨河大厦停车场(出入口),[],北京市,北京市,门头沟,交通设施服务;停车场;停车场出入口
116.131170,39.896511,江泰大厦停车场(出口),[],北京市,北京市,永定,交通设施服务;停车场;停车场出口
116.111228,39.934764,国信滨河大厦消防工作室,石担路与双峪路交叉路口往南约100米(滨河皓月园),北京市,北京市,门头沟,政府机构及社会团体;公检法机构;消防机关
116.116569,39.903194,利德衡大厦,雅安路6号院1,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.107029,39.930744,蓝涧大厦,新桥南大街31号,北京市,北京市,龙泉,商务住宅;楼宇;商务写字楼
116.111692,39.935462,滨河大厦停车场,[],北京市,北京市,门头沟,交通设施服务;停车场;公共停车场
116.113357,39.93549,熙旺中心大厦,双峪路与阜石路交叉口东南150米,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.122565,39.899960,德山大厦停车场,[],北京市,北京市,永定,交通设施服务;停车场;公共停车场
116.111078,39.935046,滨河大厦地下停车场(入口),[],北京市,北京市,门头沟,交通设施服务;停车场;停车场入口
116.131356,39.896784,石龙创业大厦(出口),莲石湖西路98号院,北京市,北京市,永定,通行设施;临街院门;临街院门
116.127358,39.896945,石龙高科大厦停车场(出入口),莲石湖西路20号附近,北京市,北京市,永定,交通设施服务;停车场;停车场出入口
116.127757,39.896611,石龙高科大厦地下停车场,[],北京市,北京市,永定,交通设施服务;停车场;公共停车场
116.122177,39.899768,德山大厦地下停车场(入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场入口
116.113224,39.935069,熙旺中心大厦停车场,[],北京市,北京市,永定,交通设施服务;停车场;公共停车场
116.113773,39.905514,中国兵器第一机械大厦,龙园路,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.107104,39.930965,蓝涧大厦停车场(入口),[],北京市,北京市,门头沟,交通设施服务;停车场;停车场入口
116.113179,39.935348,熙旺中心大厦A座,滨河路,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.113773,39.935742,熙旺中心大厦B座,双峪路35号院2,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.107071,39.930955,蓝涧大厦(东北门),新桥南大街与月季园路交叉口西北50米,北京市,北京市,门头沟,通行设施;临街院门;临街院门
116.107253,39.930699,蓝涧大厦(东北1门),新桥南大街,北京市,北京市,大峪村,通行设施;临街院门;临街院门
116.098540,39.943793,石龙商业大厦停车场(出入口),[],北京市,北京市,门头沟,交通设施服务;停车场;停车场出入口
116.122109,39.899742,德山大厦停车场(出入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场出入口
116.150768,39.897209,中国中铁物贸集团大厦,莲石湖西路北50米,北京市,北京市,永定,商务住宅;商务住宅相关;商务住宅相关
116.113364,39.935916,熙旺中心大厦地下停车场,双峪路35号院1,北京市,北京市,龙泉,交通设施服务;停车场;公共停车场
116.107151,39.930846,蓝涧大厦停车场,[],北京市,北京市,门头沟,交通设施服务;停车场;公共停车场
116.113998,39.935940,熙旺中心大厦(东门),双峪路28附近,北京市,北京市,永定,通行设施;临街院门;临街院门
116.116272,39.903241,利德衡大厦C座,华园路西侧80米,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.116831,39.903090,利德衡大厦B座,华园路西侧30米,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.116733,39.903615,利德衡大厦E座,雅安路6号院1,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.116381,39.903586,利德衡大厦D座,[],北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.116886,39.903191,利德衡大厦A座,雅安路6号院1,北京市,北京市,永定,商务住宅;楼宇;商务写字楼
116.112764,39.934924,熙旺中心大厦(西南门),S209与石担路交叉口东南方向40米,北京市,北京市,永定,通行设施;临街院门;临街院门
116.126853,39.896561,石龙高科大厦地下停车场(入口),[],北京市,北京市,永定,交通设施服务;停车场;停车场入口
