lon,lat,name,address,pname,cityname,business_area,type
116.650586,40.325424,北京金域黄金物资储运公司,开放东路11号,北京市,北京市,泉河,生活服务;物流速递;物流速递
116.616953,40.276023,北京广丰通达物流有限公司,[],北京市,北京市,,生活服务;物流速递;物流速递
116.714765,40.299080,北京鸿利兴达物流,驸张路188号,北京市,北京市,北房镇,生活服务;物流速递;物流速递
116.636558,40.298301,北京恒安顺程物流科技有限公司,庙城路(东亚华欣湾),北京市,北京市,庙城,生活服务;生活服务场所;生活服务场所
116.686122,40.301409,全国物流配送,中高路与开发区北路交叉路口往西南约150米,北京市,北京市,,生活服务;物流速递;物流速递
116.653474,40.340140,北京普田物流有限公司怀柔分公司,[],北京市,北京市,,生活服务;物流速递;物流仓储场地
116.643410,40.277798,北京金吉润利物流科技有限公司,[],北京市,北京市,庙城,生活服务;生活服务场所;生活服务场所
116.580852,40.291958,北京兴业百顺运输有限公司,[],北京市,北京市,桥梓,生活服务;物流速递;物流速递
116.612833,40.260088,北京普田物流有限公司,桃山村庙城镇768号,北京市,北京市,,生活服务;物流速递;物流速递
116.659290,40.322136,北京乾坤润金运输有限公司,开放东路1号,北京市,北京市,,生活服务;物流速递;物流速递
116.626193,40.291291,北京农升生产资料有限公司配送中心,庙城北京农升生产资料有限公司,北京市,北京市,庙城,生活服务;物流速递;物流速递
116.669015,40.322458,北京华明通达运输有限公司,京密路,北京市,北京市,,生活服务;物流速递;物流速递
116.652650,40.284586,北京友联物流有限公司,庙高路,北京市,北京市,庙城,生活服务;物流速递;物流速递
116.621184,40.289726,北京广顺旺达运输有限公司,富密路与庙城路交叉口东北方向60米,北京市,北京市,庙城,生活服务;物流速递;物流速递
116.677367,40.286863,江源物流,和平路与凤翔大街交叉路口往西约100米(香水城南区),北京市,北京市,杨宋,生活服务;物流速递;物流速递
116.642014,40.302463,吉时宇物流,万星市场西门右拐走到南头,北京市,北京市,,生活服务;物流速递;物流速递
116.684400,40.290610,茅台五粮液牛栏山全国物流配送,怀耿路与中高路交叉路口西南侧,北京市,北京市,杨宋,生活服务;物流速递;物流速递
116.635228,40.297728,北京时速路通物流有限公司,庙城镇融城北路10号院72号楼1层,北京市,北京市,庙城,生活服务;物流速递;物流速递
116.622222,40.272382,普田物流,庙城镇高各庄桥南50米,北京市,北京市,,生活服务;物流速递;物流速递
116.726628,40.325915,鸿利兴达货运有限公司,恒利街北150米,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.643141,40.279086,北京金昊佳业运输有限公司,霍各庄临268号-1,北京市,北京市,庙城,生活服务;物流速递;物流速递
116.708643,40.317494,金龙鱼配送中心,北房镇裕华路18号,北京市,北京市,北房镇,生活服务;物流速递;物流速递
116.659529,40.323137,华航物流,开放路环岛王化村666号,北京市,北京市,,生活服务;物流速递;物流速递
116.655950,40.335511,北京富鑫土石方运输有限公司,怀柔镇大屯村北杨家园临时372号,北京市,北京市,,生活服务;物流速递;物流速递
116.633367,40.269616,北京福田戴姆勒汽车公司3号物流门,赵各庄,北京市,北京市,庙城,生活服务;生活服务场所;生活服务场所
116.687859,40.306216,安能物流,杨宋镇张自口550号安能物流中心,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.709670,40.326259,德邦快递(幸福大街店),幸福东园13号楼1层4,北京市,北京市,北房镇,生活服务;物流速递;物流速递
116.644105,40.334825,中铁物流集团,开放路121号西60米,北京市,北京市,泉河,生活服务;物流速递;物流速递
116.659348,40.350277,德邦(怀柔科学城店),乐园西大街13号院4号楼1层4-3号,北京市,北京市,雁栖,生活服务;物流速递;物流速递
116.002798,40.460937,日上物流中心,香水园街道京张路口南,北京市,北京市,,生活服务;物流速递;物流速递
115.999838,40.444663,安能物流,司家营村东1栋1号J9,北京市,北京市,,生活服务;物流速递;物流速递
116.037675,40.433980,中通快运延庆分公司,G110(京银路),北京市,北京市,,生活服务;物流速递;物流速递
115.965086,40.465926,德邦(延庆区营业部),"延庆镇北关村北,贺氏武术馆后院",北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.001511,40.449049,北京中铁快运有限公司(延庆分公司),海川路53号,北京市,北京市,,生活服务;物流速递;物流速递
115.901905,40.383640,德邦快递北京延庆区康庄镇营业部,延康路,北京市,北京市,康庄,生活服务;生活服务场所;生活服务场所
116.074959,40.525385,德邦物流,八峪路,北京市,北京市,,生活服务;物流速递;物流速递
116.004302,40.444923,壹米滴答物流,[],北京市,北京市,,生活服务;物流速递;物流速递
116.000240,40.445445,华锐翔宇货运,知夏街,北京市,北京市,,生活服务;物流速递;物流速递
115.918759,40.384667,康庄货运站,都宇设备制造有限公司南400米,北京市,北京市,康庄,生活服务;生活服务场所;生活服务场所
116.003345,40.448694,庆隆物流(延庆店),北京峰之馨家具有限公司西南,北京市,北京市,,生活服务;物流速递;物流速递
115.960822,40.465328,蜂鸟配送,西顺城街(延庆区第七中学东北侧约100米),北京市,北京市,,生活服务;物流速递;物流速递
116.163082,40.533623,北京权忠庆运输有限公司,约克斯毛针织品有限公司1号楼214,北京市,北京市,永宁,生活服务;物流速递;物流速递
116.160716,40.528734,德邦物流,延琉路与滨河北路交叉路口往东北约200米,北京市,北京市,永宁,生活服务;物流速递;物流速递
116.125164,39.909672,德邦,永定镇石龙东路西长安壹号32号院1层,北京市,北京市,永定,生活服务;物流速递;物流速递
116.090850,39.977164,门头沟德邦物流,龙泉雾加油站北30米,北京市,北京市,龙泉,生活服务;物流速递;物流仓储场地
116.042122,39.972326,北京祥坦纵横运输有限公司,501乡道附近,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.115548,39.934623,北京康依家配送中心,大峪街道滨河西区临镜苑2号楼底商,北京市,北京市,永定,生活服务;物流速递;物流速递
116.107878,39.961435,铁路货运三家店绿色物流配送基地,龙泉镇三家店东街50号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.689873,40.132323,神州德宇轿车托运公司,南彩镇顺平路DNA酒店东100米,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.537640,40.127404,北京英百捷货运有限公司,高丽营镇水坡村水坡南街一巷43号,北京市,北京市,,生活服务;物流速递;物流速递
116.695019,40.144796,北京长久物流有限公司,南彩镇前俸伯彩园工业区3号,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.745370,40.196665,新华联合物流中心,仇家店小学赵陈路北,北京市,北京市,,生活服务;物流速递;物流速递
116.664502,40.062481,北京爱义物流有限公司,龙塘路后桥市场,北京市,北京市,李桥,生活服务;物流速递;物流速递
116.699187,40.127169,北京中运联创物流有限公司,左堤路,北京市,北京市,,生活服务;物流速递;物流速递
116.635677,40.211308,北京安顺捷通物流有限公司,牛山镇东范各庄村委会院内,北京市,北京市,,生活服务;物流速递;物流速递
116.660458,40.081793,北京京安顺诚物流有限公司,南二环路与通顺路交汇处西100米,北京市,北京市,,生活服务;物流速递;物流速递
116.617298,40.155517,配货中心,吉祥路64号附近,北京市,北京市,马坡,生活服务;物流速递;物流速递
116.573244,40.098340,寰宇众诚物流有限公司,首都国际机场西100米附近,北京市,北京市,,生活服务;物流速递;物流速递
116.672409,40.078072,北京远近通达国际物流有限公司,仁和窑坡村近,北京市,北京市,,生活服务;物流速递;物流速递
116.593869,40.126067,普洛斯空港物流园,空港物流开发区顺畅大道,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.742475,40.134965,顺义区供销社顺万兴农资公司农资配送中心,306省道附近,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.591397,40.120864,鸿讯物流(物流园八街),空港物流基地八街7号,北京市,北京市,,生活服务;物流速递;物流速递
116.602191,40.129274,安博北京首都机场第二物流中心,北京顺义顺达路8号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.777600,40.072818,北京世正通物流有限公司,李遂镇东营村中街1号,北京市,北京市,,生活服务;物流速递;物流速递
116.583803,40.097854,海航货运有限公司(货运北路),货运北路,北京市,北京市,,生活服务;物流速递;物流速递
116.517592,40.107764,北京现代汽车物流中心(707乡道店),707乡道科雅新型装饰材料有限公司附近,北京市,北京市,后沙峪,生活服务;物流速递;物流速递
116.808022,40.154412,益盛通国际物流,杨镇下坡村209号,北京市,北京市,,生活服务;物流速递;物流速递
116.557568,40.089320,辉煌国际物流,空港工业b区富亿通仓储中心,北京市,北京市,后沙峪,生活服务;物流速递;物流速递
116.573338,40.134219,朗姿股份有限公司物流中心,高丽营镇金马园二街27号,北京市,北京市,,生活服务;物流速递;物流速递
116.662919,40.081736,北京中振物流轿车托运公司,[],北京市,北京市,,生活服务;物流速递;物流速递
116.498772,40.170460,北京百世德邦物流有限公司,高丽营镇建新西胡同5号,北京市,北京市,,生活服务;物流速递;物流速递
116.570385,40.137672,宅急送(北京转运中心),金马工业园北路29号,北京市,北京市,,生活服务;物流速递;物流速递
116.917850,40.077102,宝湾物流(北京顺义宝湾国际物流中心),大孙各庄镇大孙各庄村西,北京市,北京市,,生活服务;物流速递;物流速递
116.554074,40.132024,双猫物流,高丽营镇西马各庄村明华街67号,北京市,北京市,,生活服务;物流速递;物流速递
116.776271,40.087979,顺亚邦物流,李遂镇太平辛庄村,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.755082,40.135725,北京虎悦物流有限公司,顺平路1880号,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.611766,40.114256,北京金开宇国际货运代理有限公司,旭辉空港中心D座701-703,北京市,北京市,南法信,生活服务;生活服务场所;生活服务场所
116.618024,40.155873,百福通达物流有限公司顺义分公司,衙门村吉祥路64号,北京市,北京市,马坡,生活服务;物流速递;物流速递
116.707012,40.049357,北京上工运通物流服务有限公司(604乡道),平沿路与604乡道交叉口东100米,北京市,北京市,,生活服务;物流速递;物流速递
116.729589,40.182852,北京烤鸭产业物流基地,迎宾路1西北方向190米,北京市,北京市,,生活服务;物流速递;物流速递
116.729131,40.138467,北京沃德物流有限公司,河黄路与鸡厂路交汇处,北京市,北京市,南彩,生活服务;生活服务场所;生活服务场所
116.591078,40.093366,BGS国内货运站,货运北路中国国际货运航空内,北京市,北京市,,生活服务;物流速递;物流速递
116.644748,40.09816,中首物流,双河大街61号,北京市,北京市,,生活服务;物流速递;物流速递
116.684410,40.075369,涛峰佳运物流,临河村500米(顺新空调东侧),北京市,北京市,,生活服务;物流速递;物流速递
116.956290,40.082864,北京顺平坤鹏物流有限公司,大孙各庄镇小塘村塘富街2号,北京市,北京市,,生活服务;物流速递;物流速递
116.584844,40.062753,北京飞鹰航空货运,天竺中街3号,北京市,北京市,天竺,生活服务;物流速递;物流速递
116.641340,40.212335,杨子物流,昌金路与京沈路交叉路口往西约100米,北京市,北京市,,生活服务;物流速递;物流速递
116.606987,40.100211,中国国际货运航空有限公司(北京运营基地国际货站),中轴路附近,北京市,北京市,,生活服务;物流速递;物流速递
116.817727,40.063161,北京登科物流有限公司,北务镇市场西路2-71号,北京市,北京市,,生活服务;物流速递;物流速递
116.565880,40.208627,众鑫物流,康庄大街19号附近,北京市,北京市,,生活服务;物流速递;物流速递
116.596560,40.131778,中邮物流供应链管理中心,顺畅大道10号院1,北京市,北京市,,生活服务;物流速递;物流速递
116.692974,40.096569,北京燕京啤酒集团运输公司,仁和镇双河大街7号,北京市,北京市,,生活服务;物流速递;物流速递
116.589651,40.121020,中和物流库,南法信镇物流园8街9号院林吉大厦楼后仓库,北京市,北京市,,生活服务;物流速递;物流速递
116.569038,40.115566,那亚物流,后沙峪地区枯柳树村西(天龙宾馆院内),北京市,北京市,后沙峪,生活服务;物流速递;物流速递
116.589449,40.120583,汉宏物流,南法信空港物流园八街9号林吉大厦b座1层西侧,北京市,北京市,,生活服务;物流速递;物流速递
116.658522,40.081392,伊藤忠物流(中国),顺通路55号东南方向180米,北京市,北京市,,生活服务;物流速递;物流速递
116.591132,40.126678,安博北京首都机场第一物流中心,南法信空港物流基地顺航路12号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.593602,40.130963,嘉民北京机场物流中心,顺义区物流园四街7号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.557897,40.134924,北京恒泰通源物流有限公司,高丽营镇西马各庄村甲1号,北京市,北京市,,生活服务;物流速递;物流速递
116.597671,40.120185,北京联鹰国际物流有限公司,空港物流基地8街1号恒通大厦501-502室,北京市,北京市,,生活服务;物流速递;物流速递
116.701628,40.145237,北京安诚捷顺物流有限公司,Y565与左堤路交叉口南侧,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.617373,40.145954,北京联合通达物流有限公司,南法信镇南陈路南法信段13号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.705664,40.133670,佳宇通达物流,南彩镇顺平辅路乔智幼儿园东50米东,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.516061,40.113880,冠捷物流飞驰仓储园(华北A仓),后沙裕天北路南,北京市,北京市,后沙峪,生活服务;物流速递;物流仓储场地
116.639519,40.220641,顺义伊藤忠仓库,官卷路,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.560524,40.185290,北京中联裕盛物流有限公司,X014(火寺路),北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.527665,40.148773,北京金路易全胜物流有限公司,Y811与顺沙路交叉口(前渠河桥东南),北京市,北京市,,生活服务;物流速递;物流速递
116.759197,40.110621,北京顺彩物流有限公司,李遂镇葛代子村中街甲5号,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.533794,40.159938,远邦达物流大院,后渠河村,北京市,北京市,,生活服务;物流速递;物流速递
116.698327,40.078425,王家厂物流基地,李桥镇,北京市,北京市,,生活服务;物流速递;物流速递
116.760739,40.099965,北京瑞丰宏运物流有限公司一库,潮华路16号附近,北京市,北京市,,生活服务;物流速递;物流速递
116.620560,40.119472,北京鸿运天翔国际货运代理有限公司,南法信镇南白路东方快捷物流园3层,北京市,北京市,南法信,生活服务;生活服务场所;生活服务场所
116.691156,40.141255,北京天时丰益物流有限公司,南彩镇彩祥西路9号,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.735434,40.269449,青山运输有限公司,北韩路西50米,北京市,北京市,,生活服务;物流速递;物流速递
116.677714,40.022861,北京通顺物流有限公司,李桥镇英各庄村77号,北京市,北京市,李桥,生活服务;物流速递;物流速递
116.535333,40.214619,庄和物流,赵全营镇顺义空港c区兆丰一街29号,北京市,北京市,,生活服务;物流速递;物流速递
116.545333,40.211182,捷运康物流有限公司,赵全营镇空港开发区C区昌金路169号,北京市,北京市,,生活服务;物流速递;物流速递
116.564401,40.108690,京新货运,蔚然南路11号附近,北京市,北京市,后沙峪,生活服务;物流速递;物流速递
116.726294,40.197200,德邦快递,顺密路与赵陈路交叉路口往北约200米,北京市,北京市,,生活服务;物流速递;物流速递
116.762694,40.144220,北京普运达物流有限公司,南彩镇绿科园商贸中心办公楼,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.755082,40.146919,佳怡物流(顺义南彩镇店),李魏路168号坞里村村口,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.608529,40.139786,康达物流,南法信镇府前街北法信段8号北京和泰诚铝材公司旁,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.610683,40.137764,菜鸟驿站(北京顺义北法信村店),南法信北法信村信平大街54号VIVO专卖店,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.563971,40.072399,嘉里大通物流(天柱路),天竺空港工业区a区天柱路18号,北京市,北京市,天竺,生活服务;物流速递;物流仓储场地
116.563318,40.071108,中外运(天柱路),天竺镇空港A区天柱路20号,北京市,北京市,天竺,生活服务;物流速递;物流速递
116.620169,40.119184,东方快捷国际运输代理有限公司,仁和镇南白路,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.662483,40.081729,顺翔合物流中心,外环路与通顺路交叉路口往东南约50米,北京市,北京市,,生活服务;物流速递;物流速递
116.587299,40.064311,北京航空邮件交换站,府前二街3号,北京市,北京市,,生活服务;物流速递;物流速递
116.640601,40.045702,北京华安捷货运公司客服中心,机场东路国门商务区翼之城7号楼1616室,北京市,北京市,李桥,生活服务;物流速递;物流速递
116.610480,40.114643,北京今日安行物流有限公司,南法信金关北二街3号院C座1007,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.585060,40.134220,北京宏达润升物流有限公司,北京市顺义区高丽营镇金马工业区中路2号,北京市,北京市,,生活服务;物流速递;物流速递
116.664782,40.055544,快行天下冷链物流北京仓,李桥镇通顺路后桥段临37号,北京市,北京市,李桥,生活服务;物流速递;物流仓储场地
116.537814,40.165933,上海信茂国际货物运输代理有限公司北京分公司,高丽营镇河津营村,北京市,北京市,,生活服务;物流速递;物流速递
116.597794,40.120140,北京百达通国际货运代理有限公司,南法信镇顺畅大道恒通大厦A座205室,北京市,北京市,,生活服务;物流速递;物流速递
116.617574,40.160376,北京天音顺捷物流有限公司,南陈路,北京市,北京市,马坡,生活服务;物流速递;物流速递
116.763521,40.094098,天津大信通运输有限公司北京分公司,李遂镇双河工业开发区18号,北京市,北京市,,生活服务;物流速递;物流速递
116.862537,40.184826,中国递五方物流股份有限公司,杨镇破罗口村89号5PL云仓,北京市,北京市,,生活服务;物流速递;物流速递
116.608083,40.112687,利顺国际物流(北京)有限公司,金穗路2号院5号楼6层605,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.694873,40.140394,北京捷诚路通运输有限公司,南彩镇彩园工业区彩祥东路9号北门012室,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.718879,40.159361,百容运天,顺密路与郝彩路东北角,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.859727,40.180423,北京大韩顺通物流有限公司,杨镇地区良庄村良南路131号,北京市,北京市,,生活服务;物流速递;物流速递
116.607248,40.199644,北京耀舜物流科技有限公司,赵全营镇红都路2号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.701049,40.138297,北京福马运通物流有限公司,南彩镇后俸伯村繁荣路3号,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.914831,40.134154,北京飞龙龙搬家有限公司,张镇麻林山村五街十三号,北京市,北京市,,生活服务;物流速递;物流速递
116.591181,40.124050,北京信德翔宇物流有限公司,南法信镇物流6街宝供物流园,北京市,北京市,,生活服务;物流速递;物流速递
116.752437,40.211497,中铁物流集团(飞豹快运北京市顺义营业部),北小营镇顺密路与昌金路交叉口中铁物流,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.611531,40.115089,永青国际物流(北京)有限公司,南法信镇旭辉空港中心A1008室,北京市,北京市,南法信,生活服务;生活服务场所;生活服务场所
116.660034,40.138039,小山东货运公司,金汉小区2号楼1门001室,北京市,北京市,胜利,生活服务;生活服务场所;生活服务场所
116.742333,40.203618,东方胜远北京物流有限公司,北小营镇上辇村,北京市,北京市,,生活服务;物流速递;物流速递
116.849950,40.073166,长春市华阳储运有限公司北京物流分公司,龙塘路与中干渠路交汇处中心街12号华阳物流办公室,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.593612,40.127129,北京航宇快捷货运代理有限公司,顺畅大道15号普洛斯物流园B-2东北角航宇快捷,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.671818,40.037945,万通达物流,李桥村向阳胡同36号,北京市,北京市,李桥,生活服务;物流速递;物流速递
116.678098,40.017358,金京顺通物流,"张辛庄南一街47号,青云酒店斜对面",北京市,北京市,李桥,生活服务;物流速递;物流速递
116.695547,40.139759,北京通华起航物流有限公司,南彩镇彩翔东路九-六号,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.610863,40.114540,北京鑫邦盛达物流有限公司,金关北二街3号院3旭辉·空港中心C2座6F625,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.748942,40.054306,北京星光宇通货物运输有限公司,如意装饰建材商店西南440米附近,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.805997,40.043787,速达物流,北务镇京平高速与木燕路交叉口南行100米路西,北京市,北京市,,生活服务;物流速递;物流速递
116.745041,40.139442,铁奔轿车托运(北京办事处),南彩镇,北京市,北京市,南彩,生活服务;物流速递;物流速递
116.619510,40.113564,盈辉物流沙坨营业部,南法信镇沙坨工业区8号附近,北京市,北京市,,生活服务;物流速递;物流速递
116.590797,40.111242,北京航济国际物流有限公司(天竺综合保税一区),天竺综合保税区F01二层218室,北京市,北京市,,生活服务;物流速递;物流速递
116.585353,40.061811,北京大友航空货运有限公司,天竺中街4号,北京市,北京市,天竺,生活服务;物流速递;物流速递
116.610466,40.114758,北京奥普瑞国际货运代理有限公司,南法信镇空港旭辉中心C座923室,北京市,北京市,南法信,生活服务;生活服务场所;生活服务场所
116.687872,40.043114,北京顺兴源物流中心有限责任公司,李桥镇任李路沿河段123号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.703202,40.078243,北京兄弟安达物流有限公司,李桥镇外环路王家场1号院旁,北京市,北京市,,生活服务;物流速递;物流速递
116.647877,40.099688,中都物流现代商品车发运基地,仁和镇顺强路2号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.620095,40.119594,北京博维国际物流有限公司,仁和镇南白路21号3栋2028室,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.577527,40.127931,新兴思达国际物流基地,高丽营镇顺于路9号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.562137,40.072562,DB·SCHENKER,天竺空港工业区a区天纬四街5号,北京市,北京市,天竺,生活服务;物流速递;物流速递|公司企业;公司;公司
116.590768,40.126850,安博京顺空港物流中心,顺航路12号,北京市,北京市,,生活服务;物流速递;物流速递
116.590292,40.120659,北京宝通国际货运代理有限公司,南法信空港物流基地八街9号林吉大厦a座,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.617372,40.146053,临港达仓储中心,南陈路南法信段13号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.591358,40.121942,泛骏华国际物流(中国)有限公司,北京空港物流基地顺驰路19号,北京市,北京市,,生活服务;物流速递;物流速递
116.587182,40.127045,泰吉尔物流公司,空港物流基地顺航路12号,北京市,北京市,,生活服务;物流速递;物流速递
116.575145,40.065436,北京华人航空运输代理有限公司,天竺镇府前二街王辛庄路,北京市,北京市,天竺,生活服务;物流速递;物流速递
116.591713,40.127543,普洛斯(泰吉尔商务中心东),顺畅大道16号,北京市,北京市,,生活服务;物流速递;物流速递
116.662248,40.097287,恒瑞金程物流配送中心,通顺路北京中铁绿园环保包装制品有限公司附近,北京市,北京市,仁和,生活服务;物流速递;物流速递
116.561596,40.072071,全球国合国际货运(北京)有限公司,天竺空港工业区A区天纬四街5号,北京市,北京市,天竺,生活服务;物流速递;物流速递
116.553534,40.154078,中通快运,火寺路附近,北京市,北京市,,生活服务;物流速递;物流速递
116.701769,40.139069,顺捷骏诚物流,南彩镇后俸伯村公交车站向北100米,北京市,北京市,南彩,生活服务;生活服务场所;生活服务场所
116.600150,40.207340,和众奥顺达物流有限公司第三分公司,赵全营昌金路红都路15号,北京市,北京市,,生活服务;物流速递;物流仓储场地
116.643471,40.074435,北京世纪锦利物流有限公司,李桥镇三四营桥东300米,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.603823,40.204446,海富物流,赵全营镇大官庄红都路7号,北京市,北京市,,生活服务;物流速递;物流速递
116.618536,40.131632,北京慧行国际物流有限公司,南法信马可汇小区3号楼1单元206室,北京市,北京市,,生活服务;物流速递;物流速递
116.648565,40.237369,中江物流,牛栏山镇北军营村,北京市,北京市,,生活服务;物流速递;物流速递
116.699430,40.091225,北京中都格罗唯视物流有限公司,仁和镇林河南大街9号院高顺云港新能科技园26号楼1-6层,北京市,北京市,,生活服务;物流速递;物流速递
116.607576,40.195933,北京永顺吉祥运输有限公司,友谊路西200米,北京市,北京市,,生活服务;生活服务场所;生活服务场所
116.600451,40.113750,普洛斯,天竺机场北街10号,北京市,北京市,,生活服务;物流速递;物流速递
116.843628,40.162143,圆通速递(北京转运中心杨镇场地),北京现代汽车第三工厂南门对面,北京市,北京市,,生活服务;物流速递;物流速递
116.621472,40.120699,北京昊丰物流有限公司,仁和镇南白路21号14幢,北京市,北京市,,生活服务;物流速递;物流速递
116.660337,40.080959,西小鸟物流,李桥镇山子坟公交车站,北京市,北京市,,生活服务;物流速递;物流速递
116.590570,40.123391,正宏运通物流,物流园六街12号宝供物流基地6-7号库中间,北京市,北京市,,生活服务;物流速递;物流速递
116.614556,40.130387,综合信兴物流(南法信卫生院东北),南法信南陈路35号,北京市,北京市,,生活服务;物流速递;物流速递
116.621800,40.120334,北京伊兰捷力国际货物运输代理有限公司,南白路21号14幢,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.674758,40.076787,群星物流,仁和镇窑坡村委会东450米,北京市,北京市,,生活服务;物流速递;物流速递
116.579350,40.129600,京龙物流,顺于路金马工业区新兴思达国际物流3号库,北京市,北京市,,生活服务;物流速递;物流速递
116.705391,40.040883,北京明峰物流,[],北京市,北京市,,生活服务;物流速递;物流速递
116.620440,40.119606,北京巡宇国际货运代理有限公司,南白路21,北京市,北京市,南法信,生活服务;物流速递;物流速递
116.682773,40.061561,昕日物流,李桥镇后桥村龙塘路东1500米,北京市,北京市,,生活服务;物流速递;物流速递
116.588915,40.093832,北京空港航空地面服务有限公司货运部,货运北路旁,北京市,北京市,,生活服务;物流速递;物流速递|公司企业;公司;公司
